reviewId,userName,content,score,at,de_emojized_text,clean_text,normalized_text,stemmed_text
fa11c9dd-83fe-4cc7-848a-435ea03112ac,Yasin Yasin,MOONTON kalau bales ulasan cuman bacot doang katanya kami berkomitmen untuk menciptakan lingkungan yang adil terus katanya maaf atas pengalaman kurang menyenangkan yang terjadi lagi di gank ngelag lagi by one lag PING 300ms apalah TON minimal kalo ngomong yang bener bukan bacot doang saranku jangan percaya MOONTON selagi ucapannya gak benar² terjadi kita liat aja game ini omong doang atau bisa di percaya omongannya kalau sekedar bacot pasti banyak dosa MOONTON bohongin 400jt player🤣,1,2026-07-13 17:41:12,MOONTON kalau bales ulasan cuman bacot doang katanya kami berkomitmen untuk menciptakan lingkungan yang adil terus katanya maaf atas pengalaman kurang menyenangkan yang terjadi lagi di gank ngelag lagi by one lag PING 300ms apalah TON minimal kalo ngomong yang bener bukan bacot doang saranku jangan percaya MOONTON selagi ucapannya gak benar² terjadi kita liat aja game ini omong doang atau bisa di percaya omongannya kalau sekedar bacot pasti banyak dosa MOONTON bohongin 400jt player tertawa ,moonton kalau bales ulasan cuman bacot doang katanya kami berkomitmen untuk menciptakan lingkungan yang adil terus katanya maaf atas pengalaman kurang menyenangkan yang terjadi lagi di gank ngelag lagi by one lag ping ms apalah ton minimal kalo ngomong yang bener bukan bacot doang saranku jangan percaya moonton selagi ucapannya gak benar terjadi kita liat aja game ini omong doang atau bisa di percaya omongannya kalau sekedar bacot pasti banyak dosa moonton bohongin jt player tertawa,moonton kalau bales ulasan hanya bacot saja katanya kami berkomitmen untuk menciptakan lingkungan yang adil terus katanya maaf atas pengalaman kurang menyenangkan yang terjadi lagi di gank lag lagi by one lambat ping ms apalah moonton minimal kalau ngomong yang benar bukan bacot saja saranku jangan percaya moonton selagi ucapannya tidak benar terjadi kita liat saja game ini omong saja atau bisa di percaya omongannya kalau sekedar bacot pasti banyak dosa moonton bohongin jt player tertawa,moonton kalau bales ulas hanya bacot saja kata kami komitmen untuk cipta lingkung yang adil terus kata maaf atas alam kurang senang yang jadi lagi di gank lag lagi by one lambat ping ms apa moonton minimal kalau ngomong yang benar bukan bacot saja saran jangan percaya moonton selagi ucap tidak benar jadi kita liat saja game ini omong saja atau bisa di percaya omong kalau dar bacot pasti banyak dosa moonton bohongin jt player tertawa
b29df36b-ebaa-4ceb-863f-88ebf7116d5a,Mangde Adi,"tim tidak sepadan,server ngelag parah pembelian diamond ga masuk tolong kirim Ulng The team is not compatible, the server is lagging badly. Diamond purchases are not being processed. Please resend.",5,2026-07-13 17:41:04,"tim tidak sepadan,server ngelag parah pembelian diamond ga masuk tolong kirim Ulng The team is not compatible, the server is lagging badly. Diamond purchases are not being processed. Please resend.",tim tidak sepadanserver ngelag parah pembelian diamond ga masuk tolong kirim ulng the team is not compatible the server is lagging badly diamond purchases are not being processed please resend,tim tidak sepadanserver lag parah pembelian diamond tidak masuk tolong kirim ulng the team is not compatible the server is lagging badly diamond purchases are not being processed tolong resend,tim tidak sepadanserver lag parah beli diamond tidak masuk tolong kirim ulng the team is not compatible the server is lagging badly diamond purchases are not being processed tolong resend
64f48b66-ba65-415f-a1c7-f59846d74213,ami rosi,menang kalah kalah kalah jangan di download,1,2026-07-13 17:39:58,menang kalah kalah kalah jangan di download,menang kalah kalah kalah jangan di download,menang kalah kalah kalah jangan di download,menang kalah kalah kalah jangan di download
a9401ab8-84d9-417c-8549-ae3ca4390b43,Endy Hoven Saragih,"Mengecewakan banyak tim yang ga bisa main terus juga sering terjadi bug tim nya ngetroll dan banyak dark sistem nge lag dll. ini sangat tidak jelas ketemu tim nya dark sistem mulu bosen☹️ tolong lah moonton kasih tim yang bener soalnya saya kalah2 trus🙁. Apalagi sering terjadi musuhnya nge pick hero gk sesuai dan invalid ) : Pokoknya banyak lah itu sering terjadi Oh iya satu lagi sering terjadi nge lag juga padahal ping gw bagus, timku mau war eh tiba-tiba malah nge lag🫠😞",2,2026-07-13 17:39:54,"Mengecewakan banyak tim yang ga bisa main terus juga sering terjadi bug tim nya ngetroll dan banyak dark sistem nge lag dll. ini sangat tidak jelas ketemu tim nya dark sistem mulu bosen kecewa  tolong lah moonton kasih tim yang bener soalnya saya kalah2 trus🙁. Apalagi sering terjadi musuhnya nge pick hero gk sesuai dan invalid ) : Pokoknya banyak lah itu sering terjadi Oh iya satu lagi sering terjadi nge lag juga padahal ping gw bagus, timku mau war eh tiba-tiba malah nge lag🫠😞",mengecewakan banyak tim yang ga bisa main terus juga sering terjadi bug tim nya ngetroll dan banyak dark sistem nge lag dll ini sangat tidak jelas ketemu tim nya dark sistem mulu bosen kecewa tolong lah moonton kasih tim yang bener soalnya saya kalah trus apalagi sering terjadi musuhnya nge pick hero gk sesuai dan invalid pokoknya banyak lah itu sering terjadi oh iya satu lagi sering terjadi nge lag juga padahal ping gw bagus timku mau war eh tibatiba malah nge lag,mengecewakan banyak tim yang tidak bisa main terus juga sering terjadi eror tim nya troll dan banyak dark sistem nge lambat dll ini sangat tidak jelas ketemu tim nya dark sistem selalu bosen kecewa tolong lah moonton kasih tim yang benar soalnya saya kalah terus apalagi sering terjadi musuhnya nge pick hero tidak sesuai dan invalid pokoknya banyak lah itu sering terjadi oh iya satu lagi sering terjadi nge lambat juga padahal ping saya bagus timku mau war eh tibatiba malah nge lambat,kecewa banyak tim yang tidak bisa main terus juga sering jadi eror tim nya troll dan banyak dark sistem nge lambat dll ini sangat tidak jelas ketemu tim nya dark sistem selalu bosen kecewa tolong lah moonton kasih tim yang benar soal saya kalah terus apalagi sering jadi musuh nge pick hero tidak sesuai dan invalid pokok banyak lah itu sering jadi oh iya satu lagi sering jadi nge lambat juga padahal ping saya bagus tim mau war eh tibatiba malah nge lambat
2f742948-cdf9-4894-b4f8-d1bf46f72ce8,Genta Luden,akun saya hilang saya mau login lagi tetapi tidak bisa,1,2026-07-13 17:38:56,akun saya hilang saya mau login lagi tetapi tidak bisa,akun saya hilang saya mau login lagi tetapi tidak bisa,akun saya hilang saya mau login lagi tetapi tidak bisa,akun saya hilang saya mau login lagi tetapi tidak bisa
55ff51c4-8efb-45e1-9b20-2f428cc56bcb,Thenight,bikin naik darah,5,2026-07-13 17:37:15,bikin naik darah,bikin naik darah,buat naik darah,buat naik darah
97e623d5-1d6a-4eeb-a187-c5d3bcee3cd8,Muhamad Zidan,"sistem matchmaking yang tidak adil,musuh nya jago sedangkan tim sendiri ga bisa main, kadang dikasih tim yang rank rendah dan tim musuh rank tinggi. GAME GAJELAS!",1,2026-07-13 17:35:53,"sistem matchmaking yang tidak adil,musuh nya jago sedangkan tim sendiri ga bisa main, kadang dikasih tim yang rank rendah dan tim musuh rank tinggi. GAME GAJELAS!",sistem matchmaking yang tidak adilmusuh nya jago sedangkan tim sendiri ga bisa main kadang dikasih tim yang rank rendah dan tim musuh rank tinggi game gajelas,sistem matchmaking yang tidak adilmusuh nya jago sedangkan tim sendiri tidak bisa main kadang beri tim yang rank rendah dan tim musuh rank tinggi game tidak jelas,sistem matchmaking yang tidak adilmusuh nya jago sedang tim sendiri tidak bisa main kadang beri tim yang rank rendah dan tim musuh rank tinggi game tidak jelas
e20707f2-9992-4a83-8cb8-7ba51ec9e11f,Fiki Maulana,terkalu banyak darksistem membuat saya fustasi tolong mecmeking lu monton di perbaiki kasian yg main solo kya aku ajing,1,2026-07-13 17:35:46,terkalu banyak darksistem membuat saya fustasi tolong mecmeking lu monton di perbaiki kasian yg main solo kya aku ajing,terkalu banyak darksistem membuat saya fustasi tolong mecmeking lu monton di perbaiki kasian yg main solo kya aku ajing,terkalu banyak dark system membuat saya fustasi tolong matchmaking kamu moonton di perbaiki kasian yang main sendiri kya saya ajing,terkalu banyak dark system buat saya fustasi tolong matchmaking kamu moonton di baik kasi yang main sendiri kya saya ajing
ed01ed0a-8a33-43a6-bf32-7c732ee9acfc,Mas Bahlil,sangat cocok untuk nongkrong,5,2026-07-13 17:34:58,sangat cocok untuk nongkrong,sangat cocok untuk nongkrong,sangat cocok untuk nongkrong,sangat cocok untuk nongkrong
e00cf47b-3351-46cd-9f8d-b69e6648c79d,Kenjojo bandar,developer tolong buatkan sistem tukar tambah sekin,1,2026-07-13 17:34:33,developer tolong buatkan sistem tukar tambah sekin,developer tolong buatkan sistem tukar tambah sekin,developer tolong buatkan sistem tukar tambah sekin,developer tolong buat sistem tukar tambah sekin
5fea71ef-34c1-4e8e-8ed9-a16b8ab75b75,Risma yuliana25,bagus sih bagus cuman tolong lah moonton kasih tim yang bener trus musuh yang setara cape aku gm trus epic aja gabisa loh 😭😭🙏,5,2026-07-13 17:34:12,bagus sih bagus cuman tolong lah moonton kasih tim yang bener trus musuh yang setara cape aku gm trus epic aja gabisa loh  sedih  sedih  tolong ,bagus sih bagus cuman tolong lah moonton kasih tim yang bener trus musuh yang setara cape aku gm trus epic aja gabisa loh sedih sedih tolong,bagus sih bagus hanya tolong lah moonton kasih tim yang benar terus musuh yang setara lelah saya gm terus epic saja tidak bisa loh sedih sedih tolong,bagus sih bagus hanya tolong lah moonton kasih tim yang benar terus musuh yang tara lelah saya gm terus epic saja tidak bisa loh sedih sedih tolong
daae18e7-b1ed-4999-9d75-f795e739b419,Lila agantha,game apaan dah nih game tim lawan jago tim kita tidak??? gak sepadan hadee banyak draksistem nya,1,2026-07-13 17:31:27,game apaan dah nih game tim lawan jago tim kita tidak??? gak sepadan hadee banyak draksistem nya,game apaan dah nih game tim lawan jago tim kita tidak gak sepadan hadee banyak draksistem nya,game apa sudah ini game tim lawan jago tim kita tidak tidak sepadan hadee banyak dark system nya,game apa sudah ini game tim lawan jago tim kita tidak tidak padan hadee banyak dark system nya
604287ae-12c0-4d44-8f7e-2a100fbdeb1c,Shane kurnia,saya sdh main game ini 3 tahun baru beberapa minggu gk bisa masuk ngefroze tolong diperbaikinnya saya udh masukin duit saya utk beli skin dan kalau tidak di balikan diamondnya saya harus minta duit saya,1,2026-07-13 17:29:23,saya sdh main game ini 3 tahun baru beberapa minggu gk bisa masuk ngefroze tolong diperbaikinnya saya udh masukin duit saya utk beli skin dan kalau tidak di balikan diamondnya saya harus minta duit saya,saya sdh main game ini tahun baru beberapa minggu gk bisa masuk ngefroze tolong diperbaikinnya saya udh masukin duit saya utk beli skin dan kalau tidak di balikan diamondnya saya harus minta duit saya,saya sdh main game ini tahun baru beberapa minggu tidak bisa masuk ngefroze tolong diperbaikinnya saya sudah masukin duit saya utk beli skin dan kalau tidak di balikan diamondnya saya harus minta duit saya,saya sdh main game ini tahun baru beberapa minggu tidak bisa masuk ngefroze tolong diperbaikinnya saya sudah masukin duit saya utk beli skin dan kalau tidak di balik diamondnya saya harus minta duit saya
df29ee9b-f312-433c-a8d0-859ab0aa8dd6,Mario Reynaldi,"sistem log out yang super mengganggu, sepertinya developer bingung beda dari keamanan dan terlalu mengatur, saya tidak melihat ada sisi yang baik dari membuat sistem berlapis untuk log out, ini benar benar membuang waktu cuma untuk mengganti akun",3,2026-07-13 17:29:16,"sistem log out yang super mengganggu, sepertinya developer bingung beda dari keamanan dan terlalu mengatur, saya tidak melihat ada sisi yang baik dari membuat sistem berlapis untuk log out, ini benar benar membuang waktu cuma untuk mengganti akun",sistem log out yang super mengganggu sepertinya developer bingung beda dari keamanan dan terlalu mengatur saya tidak melihat ada sisi yang baik dari membuat sistem berlapis untuk log out ini benar benar membuang waktu cuma untuk mengganti akun,sistem log out yang super mengganggu sepertinya developer bingung beda dari keamanan dan terlalu mengatur saya tidak melihat ada sisi yang baik dari membuat sistem berlapis untuk log out ini benar benar membuang waktu hanya untuk mengganti akun,sistem log out yang super ganggu seperti developer bingung beda dari aman dan terlalu atur saya tidak lihat ada sisi yang baik dari buat sistem lap untuk log out ini benar benar buang waktu hanya untuk ganti akun
ec9cb02d-8a5c-4cb0-aa90-2f1aaf1722e8,Jastin Fernando,"Game terlalu toxic main game lain aja coc, hok, blue archive lebih asik, gw ls 7 kali sial, main coc ajalah",1,2026-07-13 17:29:14,"Game terlalu toxic main game lain aja coc, hok, blue archive lebih asik, gw ls 7 kali sial, main coc ajalah",game terlalu toxic main game lain aja coc hok blue archive lebih asik gw ls kali sial main coc ajalah,game terlalu kasar main game lain saja coc game lain blue archive lebih asik saya lose streak kali sial main coc ajalah,game terlalu kasar main game lain saja coc game lain blue archive lebih asik saya lose streak kali sial main coc aja
b071311b-5189-4602-9356-88d52abb4196,Rangga Sanusii Putra,jelek,1,2026-07-13 17:29:13,jelek,jelek,jelek,jelek
5a61741d-7c54-41d3-a589-ae90ca3b9bab,kinoy maulana,"woi montoon ngasih tim yg bener ngapa ini gua di kasih tim trol terus gimana sih tiap login mvp kalah mvp kalah,ngapa sih ini coba dong kalo kasih tim tuh jangan ngetrol role roam di pake Hero mm kan apalah ini haruslah pelanggaran ,ini nyari 1 bintang setengah mati malah solo rank coba dong jangan gini ngasih tim nyaa!!! isinya bot semua emg ajgggg",1,2026-07-13 17:28:26,"woi montoon ngasih tim yg bener ngapa ini gua di kasih tim trol terus gimana sih tiap login mvp kalah mvp kalah,ngapa sih ini coba dong kalo kasih tim tuh jangan ngetrol role roam di pake Hero mm kan apalah ini haruslah pelanggaran ,ini nyari 1 bintang setengah mati malah solo rank coba dong jangan gini ngasih tim nyaa!!! isinya bot semua emg ajgggg",woi montoon ngasih tim yg bener ngapa ini gua di kasih tim trol terus gimana sih tiap login mvp kalah mvp kalahngapa sih ini coba dong kalo kasih tim tuh jangan ngetrol role roam di pake hero mm kan apalah ini haruslah pelanggaran ini nyari bintang setengah mati malah solo rank coba dong jangan gini ngasih tim nyaa isinya bot semua emg ajg,woi moonton beri tim yang benar ngapa ini saya di kasih tim troll terus bagaimana sih tiap login terbaik kalah terbaik kalahngapa sih ini coba dong kalau kasih tim itu jangan ngetrol role bantu di pakai hero tembak kan apalah ini haruslah pelanggaran ini cari bintang setengah mati malah sendiri rank coba dong jangan begini beri tim nya isinya bot semua emg kasar,woi moonton beri tim yang benar ngapa ini saya di kasih tim troll terus bagaimana sih tiap login baik kalah baik kalahngapa sih ini coba dong kalau kasih tim itu jangan ngetrol role bantu di pakai hero tembak kan apa ini harus langgar ini cari bintang tengah mati malah sendiri rank coba dong jangan begini beri tim nya isi bot semua emg kasar
17d897ec-4de4-41d9-b9a5-a3eac93ee1a1,Muhammad Bilal,Geme nya jelek gua hampir gila di kasih kalah mulu sama geme ini buat aku gila setiap hari di kasih kalah mulu sudah mau naik rank malah turun rank emang geme jelek buruk burik kalau bisa geme ini di hapus dari play store masalah nya gua tidak pernah menang sama sekali gua yg mvp gua yg gendong masih juga kalah geme ini tolong play store hapus geme ini gua capek di kasih kalah mulu gak naik naik bintang sama rank kalau bisa gua kasih bintang 100- minus,1,2026-07-13 17:27:27,Geme nya jelek gua hampir gila di kasih kalah mulu sama geme ini buat aku gila setiap hari di kasih kalah mulu sudah mau naik rank malah turun rank emang geme jelek buruk burik kalau bisa geme ini di hapus dari play store masalah nya gua tidak pernah menang sama sekali gua yg mvp gua yg gendong masih juga kalah geme ini tolong play store hapus geme ini gua capek di kasih kalah mulu gak naik naik bintang sama rank kalau bisa gua kasih bintang 100- minus,geme nya jelek gua hampir gila di kasih kalah mulu sama geme ini buat aku gila setiap hari di kasih kalah mulu sudah mau naik rank malah turun rank emang geme jelek buruk burik kalau bisa geme ini di hapus dari play store masalah nya gua tidak pernah menang sama sekali gua yg mvp gua yg gendong masih juga kalah geme ini tolong play store hapus geme ini gua capek di kasih kalah mulu gak naik naik bintang sama rank kalau bisa gua kasih bintang minus,game nya jelek saya hampir gila di kasih kalah selalu sama game ini buat saya gila setiap hari di kasih kalah selalu sudah mau naik rank malah turun rank emang game jelek buruk buruk kalau bisa game ini di hapus dari play store masalah nya saya tidak pernah menang sama sekali saya yang terbaik saya yang gendong masih juga kalah game ini tolong play store hapus game ini saya lelah di kasih kalah selalu tidak naik naik bintang sama rank kalau bisa saya kasih bintang minus,game nya jelek saya hampir gila di kasih kalah selalu sama game ini buat saya gila tiap hari di kasih kalah selalu sudah mau naik rank malah turun rank emang game jelek buruk buruk kalau bisa game ini di hapus dari play store masalah nya saya tidak pernah menang sama sekali saya yang baik saya yang gendong masih juga kalah game ini tolong play store hapus game ini saya lelah di kasih kalah selalu tidak naik naik bintang sama rank kalau bisa saya kasih bintang minus
3151c74e-bccd-46c6-a0fb-975fdda3fa1f,Sri Istanto,dasar moonton gw udah chat ramah ramah malah ada peringatan dasar sistem gajelas👊,1,2026-07-13 17:26:43,dasar moonton gw udah chat ramah ramah malah ada peringatan dasar sistem gajelas👊,dasar moonton gw udah chat ramah ramah malah ada peringatan dasar sistem gajelas,dasar moonton saya sudah chat ramah ramah malah ada peringatan dasar sistem tidak jelas,dasar moonton saya sudah chat ramah ramah malah ada ingat dasar sistem tidak jelas
8dc84fad-1652-4b33-85b6-f55db6ca7151,Yang terhormat Alfadl,game sangat bagus saya memainkan terus dan saya losetreak dan tidak diberi menang saya sangat menikmati game ini terus beri saya lose streak saya sangat gembira,4,2026-07-13 17:25:21,game sangat bagus saya memainkan terus dan saya losetreak dan tidak diberi menang saya sangat menikmati game ini terus beri saya lose streak saya sangat gembira,game sangat bagus saya memainkan terus dan saya losetreak dan tidak diberi menang saya sangat menikmati game ini terus beri saya lose streak saya sangat gembira,game sangat bagus saya memainkan terus dan saya losetreak dan tidak diberi menang saya sangat menikmati game ini terus beri saya kalah beruntun saya sangat gembira,game sangat bagus saya main terus dan saya losetreak dan tidak beri menang saya sangat nikmat game ini terus beri saya kalah untun saya sangat gembira
